date_value,month_num,season,tmax,tmin,tavg,snowfall,snow_depth,precipitation,weather_type,wind_speed,humidity,pressure,visibility,cloud_cover,storm_flag,rain_flag,fog_flag,heat_index,dew_point,feels_like,wind_direction,day_name,city
2019-06-09,6,Summer,19.5,5.77,13.26,1.72,0.19,2.29,Rain,24.06,52,1009.94,1.5,3,0,1,0,31.24,3.53,25.46,NW,Sunday,New York
2019-06-10,6,Summer,15.67,3.94,10.4,0.07,6.27,0.94,Rain,23.47,97,980.34,8.91,8,0,0,0,10.63,6.36,4.72,N,Monday,New York
2019-06-11,6,Summer,5.04,9.26,11.27,0.48,2.17,3.29,Cloudy,18.98,80,993.26,2.86,7,0,0,0,21.1,2.01,0.36,NE,Tuesday,New York
2019-06-12,6,Summer,5.23,0.85,12.05,1.39,8.98,2.42,Fog,29.91,28,1001.72,9.82,0,1,0,1,1.18,7.91,19.12,SE,Wednesday,New York
2019-06-13,6,Summer,7.49,6.98,13.13,3.86,4.94,3.69,Fog,27.91,55,1013.14,8.04,8,1,1,0,11.19,2.67,16.56,S,Thursday,New York
2019-06-14,6,Summer,8.41,0.92,3.32,7.51,7.69,0.52,Rain,27.94,43,984.55,6.32,6,1,0,1,8.08,1.19,2.26,NW,Friday,New York
2019-06-15,6,Summer,11.08,1.07,13.77,0.37,2.77,3.31,Sunny,27.41,75,983.29,6.18,2,1,1,1,1.82,0.05,15.02,NE,Saturday,New York
2019-06-16,6,Summer,7.49,7.8,1.87,4.28,4.68,1.4,Sunny,21.36,80,1002.82,1.1,4,1,0,1,18.06,6.58,1.44,NW,Sunday,New York
2019-06-17,6,Summer,2.94,4.44,4.59,1.65,3.27,0.56,Cloudy,1.34,23,1000.37,8.13,3,1,0,1,0.0,4.93,0.75,NE,Monday,New York
2019-06-18,6,Summer,5.12,0.53,11.88,2.12,5.23,4.21,Fog,18.32,69,997.84,4.22,2,0,1,0,2.09,7.93,8.92,NW,Tuesday,New York
2019-06-19,6,Summer,7.38,8.1,10.21,3.26,8.52,0.67,Snow,28.63,25,999.86,3.09,8,0,1,1,5.92,1.57,28.29,E,Wednesday,New York
2019-06-20,6,Summer,19.58,5.57,1.26,6.18,3.22,3.82,Sunny,17.1,66,1018.2,9.17,9,1,1,1,7.46,0.14,12.22,W,Thursday,New York
2019-06-21,6,Summer,11.41,6.11,3.93,6.6,8.06,4.9,Cloudy,14.21,51,983.67,1.1,6,1,0,0,8.63,0.95,3.07,N,Friday,New York
2019-06-22,6,Summer,11.19,1.06,0.33,7.05,2.21,0.51,Sunny,15.42,20,996.51,2.15,6,1,0,1,2.72,2.2,14.69,SW,Saturday,New York
2019-06-23,6,Summer,0.75,7.25,13.05,4.58,2.15,2.99,Sunny,16.72,75,1006.19,3.28,0,1,1,1,16.14,3.0,5.21,NW,Sunday,New York
2019-06-24,6,Summer,4.78,5.1,12.5,0.51,6.9,3.45,Sunny,17.55,50,993.86,0.98,3,0,1,1,6.18,2.58,4.54,SW,Monday,New York
2019-06-25,6,Summer,4.94,7.18,13.8,6.61,5.08,1.0,Cloudy,13.85,35,1009.43,2.17,6,0,1,0,27.32,6.38,24.65,SW,Tuesday,New York
2019-06-26,6,Summer,1.43,5.41,2.52,0.52,5.63,4.89,Snow,13.59,58,993.05,5.99,6,1,1,0,25.16,8.39,7.22,NE,Wednesday,New York
2019-06-27,6,Summer,0.53,1.75,6.25,3.09,2.65,4.72,Fog,16.42,21,997.71,9.59,3,0,0,1,36.12,2.36,20.25,SE,Thursday,New York
2019-06-28,6,Summer,15.22,0.04,14.19,7.96,9.46,4.77,Snow,26.04,45,1003.23,4.74,9,1,1,0,34.53,9.06,23.32,SW,Friday,New York
2019-06-29,6,Summer,18.64,5.32,13.13,4.91,2.6,0.06,Snow,24.77,84,1012.64,6.77,6,0,1,0,18.78,1.04,19.48,E,Saturday,New York
2019-06-30,6,Summer,8.88,6.75,4.44,5.45,9.11,1.46,Cloudy,11.54,85,997.08,5.41,1,0,0,0,29.9,5.77,20.42,E,Sunday,New York
2019-07-01,7,Summer,12.99,7.54,9.46,4.57,9.09,2.17,Snow,20.52,52,1018.72,3.01,8,1,0,1,3.72,4.29,24.65,N,Monday,New York
2019-07-02,7,Summer,1.75,7.6,11.4,1.98,2.93,3.39,Cloudy,2.31,96,1005.82,8.06,8,1,1,1,24.99,2.32,24.28,E,Tuesday,New York
2019-07-03,7,Summer,1.09,6.74,3.06,2.59,6.07,3.0,Sunny,7.5,88,1018.39,6.4,2,1,1,0,6.11,4.01,12.13,N,Wednesday,New York
2019-07-04,7,Summer,18.76,8.77,13.0,5.32,4.91,3.81,Fog,27.92,90,983.62,9.28,5,1,0,0,15.64,3.04,13.99,N,Thursday,New York
2019-07-05,7,Summer,6.32,6.53,6.0,0.42,8.86,0.1,Rain,18.24,56,1014.02,9.67,1,1,1,0,39.57,2.71,20.48,NW,Friday,New York
2019-07-06,7,Summer,1.9,7.0,0.0,2.72,8.72,3.35,Cloudy,11.51,51,997.55,3.14,7,0,0,0,1.98,2.88,10.38,N,Saturday,New York
2019-07-07,7,Summer,1.05,6.51,9.74,4.45,2.15,2.36,Cloudy,24.27,65,997.26,0.07,9,1,1,0,1.28,1.64,26.08,S,Sunday,New York
2019-07-08,7,Summer,15.99,6.48,5.94,0.6,8.78,2.06,Rain,11.46,44,1010.93,5.72,0,1,0,1,8.82,3.26,27.3,N,Monday,New York
2019-07-09,7,Summer,1.04,7.13,3.22,7.69,3.12,0.21,Sunny,5.55,32,991.36,8.6,2,1,1,1,12.32,1.18,26.55,SW,Tuesday,New York
2019-07-10,7,Summer,8.82,5.29,4.49,0.69,4.17,3.35,Cloudy,2.99,36,981.81,6.44,3,0,0,1,16.86,0.23,21.4,S,Wednesday,New York
2019-07-11,7,Summer,11.55,4.27,2.33,6.23,1.45,3.22,Fog,27.03,97,982.02,9.15,7,0,1,0,11.54,0.53,2.12,SW,Thursday,New York
2019-07-12,7,Summer,2.05,1.44,8.36,0.13,8.04,4.18,Sunny,16.47,95,1017.55,1.9,6,0,1,0,33.13,3.97,28.21,W,Friday,New York
2019-07-13,7,Summer,7.45,7.51,1.01,0.89,0.68,2.08,Fog,9.57,26,996.8,6.17,5,1,1,0,29.33,4.5,7.81,NE,Saturday,New York
2019-07-14,7,Summer,5.06,0.65,5.31,7.78,5.28,0.05,Sunny,20.8,40,983.95,9.92,4,0,0,1,1.37,5.38,16.23,S,Sunday,New York
2019-07-15,7,Summer,0.23,5.26,5.73,1.92,8.79,0.84,Snow,22.82,71,984.44,9.19,2,1,0,0,25.38,9.48,28.66,SW,Monday,New York
2019-07-16,7,Summer,2.6,9.28,0.07,1.3,4.23,0.81,Fog,10.97,55,995.44,0.84,3,1,0,1,28.16,2.06,25.16,SE,Tuesday,New York
2019-07-17,7,Summer,15.35,3.95,0.89,1.66,2.62,0.23,Fog,10.41,33,999.54,8.82,1,0,0,1,12.44,8.45,17.85,SW,Wednesday,New York
2019-07-18,7,Summer,11.21,3.27,8.87,0.12,6.11,4.8,Sunny,24.38,97,1012.65,8.3,8,1,0,1,16.0,1.03,7.52,NE,Thursday,New York
2019-07-19,7,Summer,6.84,1.88,12.18,3.4,9.68,0.01,Rain,4.36,90,1016.1,2.32,3,1,1,1,31.93,9.29,11.48,E,Friday,New York
2019-07-20,7,Summer,13.57,9.86,7.57,2.64,2.68,2.09,Cloudy,8.57,73,1015.39,8.45,9,1,0,1,38.01,7.32,15.75,SW,Saturday,New York
2019-07-21,7,Summer,15.37,0.99,6.14,0.41,2.06,4.6,Sunny,10.22,76,1013.41,4.12,6,1,0,1,5.11,1.38,0.23,E,Sunday,New York
2019-07-22,7,Summer,4.07,3.3,4.76,3.38,5.29,1.87,Sunny,3.83,69,1011.04,5.84,0,0,0,1,3.07,2.38,28.68,S,Monday,New York
2019-07-23,7,Summer,13.23,7.16,7.26,5.04,1.2,3.61,Rain,24.68,30,1005.74,8.04,2,1,0,1,25.23,0.15,5.65,W,Tuesday,New York
2019-07-24,7,Summer,8.19,6.64,11.0,1.56,1.39,1.16,Rain,23.06,58,989.23,5.6,0,0,1,0,36.01,7.1,9.2,N,Wednesday,New York
2019-07-25,7,Summer,13.36,0.07,7.12,0.21,1.89,4.22,Rain,23.63,76,988.62,1.54,5,0,0,0,32.53,2.68,14.73,W,Thursday,New York
2019-07-26,7,Summer,4.48,5.44,0.71,2.17,6.08,3.94,Sunny,26.95,98,988.75,6.4,5,1,1,1,13.65,0.09,9.57,S,Friday,New York
2019-07-27,7,Summer,19.77,7.26,4.39,5.28,6.52,2.79,Cloudy,10.35,28,992.91,6.54,1,1,0,0,29.5,8.23,28.62,S,Saturday,New York
2019-07-28,7,Summer,2.04,7.53,7.32,1.07,9.05,4.1,Fog,28.62,42,985.67,2.08,6,1,1,0,1.48,0.26,23.03,NE,Sunday,New York
2019-07-29,7,Summer,13.61,3.75,9.63,1.89,2.59,1.6,Fog,3.7,41,994.62,3.69,8,1,0,1,21.96,5.0,9.12,SW,Monday,New York
2019-07-30,7,Summer,7.95,5.26,10.0,5.06,4.99,4.54,Sunny,3.74,26,999.29,3.26,2,0,0,1,38.01,3.28,17.15,NW,Tuesday,New York
2019-07-31,7,Summer,17.02,9.47,0.66,7.66,4.05,3.77,Sunny,20.51,53,1011.06,1.69,8,1,1,0,7.51,3.58,9.86,NE,Wednesday,New York
2019-08-01,8,Summer,13.21,5.76,3.81,6.59,3.46,3.28,Fog,25.44,82,983.18,8.37,0,0,1,0,22.07,8.3,0.3,NE,Thursday,New York
2019-08-02,8,Summer,15.8,8.03,11.7,2.25,7.58,0.24,Sunny,16.68,36,1003.78,7.41,3,0,0,1,24.47,7.03,11.47,NW,Friday,New York
2019-08-03,8,Summer,5.47,5.71,0.45,4.53,2.54,1.41,Fog,13.22,22,1019.58,7.37,7,0,0,0,33.62,0.18,11.77,NE,Saturday,New York
2019-08-04,8,Summer,19.3,5.55,1.32,2.14,8.88,0.72,Sunny,21.82,95,991.89,6.43,6,1,1,0,2.4,2.8,22.19,N,Sunday,New York
2019-08-05,8,Summer,17.37,8.53,5.76,0.33,1.82,4.81,Sunny,12.68,73,1008.83,8.84,3,0,0,1,12.42,5.45,0.57,N,Monday,New York
2019-08-06,8,Summer,5.88,0.66,10.61,0.11,4.89,4.22,Snow,10.79,54,999.4,7.85,3,0,0,0,11.45,0.27,2.18,W,Tuesday,New York
2019-08-07,8,Summer,4.74,9.92,11.34,5.06,8.55,2.6,Rain,21.88,78,1007.92,1.48,1,1,0,1,30.51,0.25,27.9,NW,Wednesday,New York
2019-08-08,8,Summer,3.84,4.42,14.33,1.95,1.79,2.58,Snow,6.24,23,1006.83,6.42,2,1,0,0,19.57,6.5,7.97,W,Thursday,New York
2019-08-09,8,Summer,0.67,3.04,10.18,6.93,7.01,1.22,Snow,15.44,36,984.09,2.32,7,0,0,0,24.84,3.4,10.06,E,Friday,New York
2019-08-10,8,Summer,9.42,1.35,8.25,1.57,2.04,1.88,Snow,14.44,61,992.0,3.02,2,0,1,0,11.09,6.92,29.03,S,Saturday,New York
2019-08-11,8,Summer,12.57,3.04,13.87,7.89,9.92,4.3,Rain,14.6,39,1001.01,7.19,1,0,0,1,38.86,3.79,14.22,SE,Sunday,New York
2019-08-12,8,Summer,5.29,8.06,13.2,3.44,0.38,4.03,Fog,15.0,59,992.98,7.25,5,0,1,0,8.27,1.8,6.09,N,Monday,New York
2019-08-13,8,Summer,11.94,8.73,3.74,2.27,3.77,1.95,Fog,7.19,53,1013.26,0.75,4,1,1,1,10.51,9.39,27.51,NW,Tuesday,New York
2019-08-14,8,Summer,17.23,3.9,4.29,2.0,7.92,0.79,Cloudy,5.76,60,1019.83,1.28,7,0,0,0,26.31,5.3,11.7,SE,Wednesday,New York
2019-08-15,8,Summer,4.02,5.0,1.31,3.45,2.49,3.07,Sunny,18.77,34,992.48,2.17,3,1,1,0,38.95,7.75,22.88,SW,Thursday,New York
2019-08-16,8,Summer,19.63,1.34,12.08,2.91,7.15,2.56,Fog,0.08,82,1015.46,9.69,4,0,1,0,25.74,1.15,24.85,SE,Friday,New York
2019-08-17,8,Summer,16.87,9.27,6.44,4.41,1.02,1.97,Rain,27.36,63,1003.49,9.62,8,1,1,0,29.22,5.0,14.97,S,Saturday,New York
2019-08-18,8,Summer,0.12,6.49,6.68,7.31,8.9,2.65,Cloudy,21.25,44,1015.66,4.63,4,1,1,1,32.3,5.36,11.72,SW,Sunday,New York
2019-08-19,8,Summer,1.29,5.7,5.9,2.72,4.4,0.17,Sunny,7.33,23,1009.11,8.93,0,0,1,0,28.52,8.46,2.5,W,Monday,New York
2019-08-20,8,Summer,19.93,7.96,2.2,0.74,6.18,0.76,Rain,11.21,47,1004.67,0.31,3,0,0,0,33.79,6.3,7.35,NE,Tuesday,New York
2019-08-21,8,Summer,0.12,2.29,7.39,2.27,3.22,2.5,Rain,15.09,71,992.27,8.72,7,0,1,1,27.73,0.78,5.88,W,Wednesday,New York
2019-08-22,8,Summer,4.44,6.38,0.23,2.8,8.53,1.38,Sunny,29.93,32,1013.16,9.72,1,0,0,1,31.51,3.25,10.4,SW,Thursday,New York
2019-08-23,8,Summer,16.08,4.05,1.99,0.56,8.38,1.31,Sunny,29.76,52,981.21,9.93,1,0,1,0,32.26,3.3,28.2,NE,Friday,New York
2019-08-24,8,Summer,8.57,1.86,11.96,0.28,1.59,0.55,Cloudy,21.4,97,982.67,7.9,8,1,1,1,6.63,0.21,24.06,E,Saturday,New York
2019-08-25,8,Summer,13.89,0.82,1.96,6.99,3.78,1.26,Snow,2.55,87,1003.72,2.84,5,1,1,0,11.54,9.31,3.28,NE,Sunday,New York
2019-08-26,8,Summer,15.77,3.82,10.64,6.43,0.52,4.04,Snow,0.54,27,980.1,6.65,8,0,1,1,12.93,3.97,19.47,E,Monday,New York
2019-08-27,8,Summer,13.04,6.02,4.29,7.23,6.06,0.95,Rain,8.4,37,981.8,9.54,5,1,0,1,13.49,9.81,0.38,NW,Tuesday,New York
2019-08-28,8,Summer,2.35,2.7,5.06,5.81,4.52,3.01,Rain,19.45,34,991.09,4.62,3,1,1,0,32.82,0.98,29.29,N,Wednesday,New York
2019-08-29,8,Summer,1.43,4.87,12.6,6.07,8.11,2.14,Snow,12.45,91,1008.07,8.56,2,0,1,0,32.48,1.55,5.76,N,Thursday,New York
2019-08-30,8,Summer,3.37,3.38,13.04,2.15,7.27,3.62,Cloudy,15.92,48,998.12,7.84,6,0,0,0,19.83,9.41,8.97,SE,Friday,New York
2019-08-31,8,Summer,14.49,3.23,4.98,1.05,4.05,4.4,Cloudy,21.88,75,990.26,1.88,3,1,1,1,5.39,7.25,4.85,W,Saturday,New York
2019-09-01,9,Autumn,0.51,3.61,14.29,4.97,8.38,0.76,Rain,5.89,87,985.12,1.28,7,0,1,1,14.46,5.7,21.24,W,Sunday,New York
2019-09-02,9,Autumn,5.56,8.71,0.24,4.11,4.31,1.12,Sunny,17.13,28,992.62,5.17,9,0,0,0,32.98,7.72,3.76,W,Monday,New York
2019-09-03,9,Autumn,8.03,3.71,14.24,3.86,0.75,2.29,Fog,23.21,49,981.59,4.76,4,1,1,0,39.67,9.11,4.43,W,Tuesday,New York
2019-09-04,9,Autumn,0.62,8.88,11.5,2.87,2.87,3.74,Sunny,25.44,87,983.8,0.47,6,1,1,0,19.47,0.54,20.74,S,Wednesday,New York
2019-09-05,9,Autumn,17.38,2.92,0.88,7.73,6.4,0.75,Cloudy,9.1,84,991.85,4.08,0,0,0,0,31.43,9.45,29.94,S,Thursday,New York
2019-09-06,9,Autumn,13.75,3.97,6.8,2.92,6.76,4.42,Fog,2.97,59,1016.72,8.86,2,1,1,1,9.22,7.61,18.48,SW,Friday,New York
2019-09-07,9,Autumn,18.21,9.48,10.46,0.11,8.76,3.57,Fog,17.92,69,992.11,1.09,0,1,0,1,20.04,5.66,12.74,SW,Saturday,New York
2019-09-08,9,Autumn,4.87,0.57,1.25,7.45,5.71,2.33,Fog,1.03,39,1018.29,3.73,1,1,1,1,31.31,1.23,21.69,N,Sunday,New York
2019-09-09,9,Autumn,3.0,8.69,0.71,4.03,5.44,4.85,Cloudy,9.63,65,1017.2,5.03,5,0,1,1,6.55,9.61,2.61,E,Monday,New York
2019-09-10,9,Autumn,7.68,2.91,11.09,3.23,2.26,0.66,Rain,20.25,59,1015.38,7.68,2,0,0,0,21.36,5.51,24.59,W,Tuesday,New York
2019-09-11,9,Autumn,8.36,8.71,13.97,7.35,9.23,0.62,Snow,15.07,42,1012.69,5.8,8,0,0,1,36.44,4.9,18.86,W,Wednesday,New York
2019-09-12,9,Autumn,18.03,0.16,9.59,0.98,5.69,3.3,Sunny,21.82,76,982.51,8.54,5,0,0,0,32.71,4.1,21.78,SW,Thursday,New York
2019-09-13,9,Autumn,9.65,3.41,12.97,4.79,2.22,3.21,Snow,24.52,80,999.41,8.87,9,0,0,0,30.91,5.42,2.15,SW,Friday,New York
2019-09-14,9,Autumn,5.08,6.52,9.99,5.66,2.3,0.53,Fog,14.83,46,999.13,6.59,5,1,1,1,26.81,8.99,5.99,S,Saturday,New York
2019-09-15,9,Autumn,14.07,8.72,5.5,2.04,8.67,3.17,Sunny,26.7,34,1001.32,2.88,0,0,0,0,11.15,1.14,17.21,E,Sunday,New York
2019-09-16,9,Autumn,19.4,9.65,5.77,3.25,8.71,1.18,Cloudy,8.22,76,1014.9,0.06,2,0,1,0,7.33,2.78,16.19,SW,Monday,New York
2019-09-17,9,Autumn,6.91,5.94,2.83,7.73,6.71,4.55,Cloudy,26.06,27,998.27,0.76,7,1,1,0,2.52,5.7,28.71,W,Tuesday,New York
2019-09-18,9,Autumn,3.62,2.62,5.31,6.76,7.41,3.48,Fog,21.56,27,981.49,5.63,5,0,0,1,35.72,6.36,11.29,NE,Wednesday,New York
2019-09-19,9,Autumn,10.97,4.88,2.35,0.81,0.78,4.99,Cloudy,26.08,99,1009.18,5.65,6,0,0,0,14.91,1.08,0.03,NW,Thursday,New York
2019-09-20,9,Autumn,11.21,4.49,5.34,5.43,4.12,0.48,Fog,7.3,27,1000.3,8.06,5,0,0,0,32.64,4.54,0.59,SE,Friday,New York
2019-09-21,9,Autumn,10.34,5.03,9.77,1.49,5.11,1.3,Cloudy,20.93,92,995.67,5.11,9,0,1,0,7.11,3.41,4.53,E,Saturday,New York
2019-09-22,9,Autumn,0.3,1.15,1.19,7.16,9.95,2.86,Fog,1.79,57,1018.29,6.2,3,0,0,1,38.91,2.57,12.96,N,Sunday,New York
2019-09-23,9,Autumn,18.12,0.88,8.87,0.94,8.61,0.53,Rain,8.61,86,1012.59,9.63,8,1,1,0,18.43,4.85,2.4,SW,Monday,New York
2019-09-24,9,Autumn,4.3,8.49,2.35,2.47,0.74,4.56,Snow,26.74,49,1001.95,8.7,2,0,0,0,30.42,3.06,3.47,SE,Tuesday,New York
2019-09-25,9,Autumn,10.16,5.14,8.52,2.8,5.26,0.29,Fog,11.22,79,999.68,8.83,5,1,1,1,24.27,0.25,19.43,SE,Wednesday,New York
2019-09-26,9,Autumn,14.65,8.47,0.09,0.6,3.56,3.94,Snow,19.91,99,1010.66,7.51,6,1,1,1,38.33,9.57,12.77,NW,Thursday,New York
2019-09-27,9,Autumn,13.25,8.53,10.36,0.5,2.72,2.33,Fog,13.77,59,986.8,7.64,7,1,0,1,10.12,0.28,19.48,N,Friday,New York
2019-09-28,9,Autumn,12.88,5.26,14.79,5.86,4.2,4.66,Fog,4.97,33,988.52,4.0,5,1,1,0,4.12,0.41,14.84,N,Saturday,New York
2019-09-29,9,Autumn,12.51,1.87,14.43,6.58,0.36,3.81,Snow,19.76,81,1019.66,1.29,5,1,0,0,9.53,8.46,21.46,NE,Sunday,New York
2019-09-30,9,Autumn,14.37,4.16,6.81,2.96,1.29,3.24,Sunny,23.01,78,981.12,0.87,7,0,0,1,8.56,7.62,19.56,N,Monday,New York
2019-10-01,10,Autumn,10.96,7.57,7.35,7.51,3.07,0.64,Rain,10.47,66,1001.38,5.64,1,1,1,1,4.47,1.12,17.33,NE,Tuesday,New York
2019-10-02,10,Autumn,2.06,2.65,12.9,1.89,8.07,4.25,Rain,24.22,52,993.55,3.5,8,1,1,1,3.43,1.62,21.31,W,Wednesday,New York
2019-10-03,10,Autumn,2.35,4.52,10.26,1.84,1.12,2.99,Fog,9.8,88,1013.16,9.94,5,1,1,0,34.25,4.95,2.63,E,Thursday,New York
2019-10-04,10,Autumn,10.78,4.99,2.96,6.29,8.28,1.08,Fog,19.45,52,999.17,0.88,2,1,0,0,36.96,2.32,19.34,NE,Friday,New York
2019-10-05,10,Autumn,0.5,8.18,7.72,6.66,2.16,1.19,Fog,19.44,49,1017.13,5.69,7,0,0,1,14.88,4.19,17.13,SW,Saturday,New York
2019-10-06,10,Autumn,1.72,3.64,7.68,5.93,5.11,3.75,Rain,11.52,38,1006.22,0.99,9,0,0,1,30.12,1.71,21.63,N,Sunday,New York
2019-10-07,10,Autumn,16.6,6.44,13.7,3.73,6.33,4.9,Rain,27.64,31,988.77,4.72,2,1,0,1,32.54,5.43,21.84,SW,Monday,New York
2019-10-08,10,Autumn,16.61,6.3,3.04,4.66,6.67,1.07,Rain,21.0,84,1001.57,8.68,0,1,1,0,14.08,1.2,14.82,W,Tuesday,New York
2019-10-09,10,Autumn,14.69,0.61,6.4,4.17,3.5,1.91,Snow,28.72,44,1009.16,2.01,3,0,1,1,11.75,4.21,13.76,N,Wednesday,New York
2019-10-10,10,Autumn,18.8,0.64,1.56,5.65,1.35,3.28,Cloudy,17.75,63,988.08,4.89,5,1,1,1,31.96,1.92,17.31,S,Thursday,New York
2019-10-11,10,Autumn,15.77,6.2,14.4,6.98,7.63,4.41,Fog,17.63,51,998.93,9.29,3,0,0,0,22.46,9.51,23.18,S,Friday,New York
2019-10-12,10,Autumn,2.8,6.85,8.6,2.55,1.46,0.47,Sunny,28.43,49,1017.28,0.28,9,1,1,0,20.71,8.72,8.23,S,Saturday,New York
2019-10-13,10,Autumn,11.8,4.61,9.59,3.83,1.67,2.66,Rain,11.27,26,996.02,1.69,7,0,0,0,35.86,2.3,21.96,S,Sunday,New York
2019-10-14,10,Autumn,5.32,4.45,13.12,0.78,4.39,3.59,Snow,4.36,66,1013.57,7.47,6,0,1,0,12.27,3.18,21.02,S,Monday,New York
2019-10-15,10,Autumn,13.21,5.56,9.53,2.22,8.85,1.64,Rain,1.62,41,986.09,5.2,7,0,0,0,26.05,2.24,19.13,SE,Tuesday,New York
2019-10-16,10,Autumn,0.94,7.02,3.38,3.79,7.58,2.58,Cloudy,18.1,61,1003.78,6.49,6,0,0,0,18.47,5.88,15.88,N,Wednesday,New York
2019-10-17,10,Autumn,7.39,4.01,10.16,4.38,3.94,0.92,Cloudy,1.35,46,983.97,5.47,5,1,0,0,5.7,0.32,15.63,NE,Thursday,New York
2019-10-18,10,Autumn,14.76,3.94,13.97,4.32,9.11,2.53,Sunny,19.19,74,999.97,7.4,3,0,1,1,11.83,4.78,6.29,S,Friday,New York
2019-10-19,10,Autumn,18.85,8.95,11.23,0.37,5.14,1.92,Fog,26.56,73,1001.9,8.96,9,1,1,0,27.53,5.43,29.95,NW,Saturday,New York
2019-10-20,10,Autumn,13.05,0.6,0.72,2.36,6.86,4.32,Fog,7.77,21,981.01,4.93,2,0,1,0,1.51,5.3,16.66,NW,Sunday,New York
2019-10-21,10,Autumn,11.35,1.27,7.31,0.78,5.41,4.17,Fog,26.52,62,1009.5,1.67,2,1,1,1,22.87,7.23,3.12,N,Monday,New York
2019-10-22,10,Autumn,10.03,4.61,1.96,2.9,4.43,2.86,Cloudy,8.41,31,981.61,7.05,7,1,0,1,23.53,2.0,14.77,NW,Tuesday,New York
2019-10-23,10,Autumn,13.83,5.81,5.07,4.75,7.72,2.25,Rain,1.74,39,999.68,7.94,4,0,0,0,32.11,6.64,29.83,NE,Wednesday,New York
2019-10-24,10,Autumn,18.5,2.16,7.52,0.45,8.06,3.31,Rain,10.52,89,1012.03,1.84,2,1,1,0,19.94,8.64,21.76,SE,Thursday,New York
2019-10-25,10,Autumn,12.39,0.87,2.62,2.54,8.28,0.19,Rain,27.37,30,1005.2,7.5,1,0,1,0,19.95,0.7,8.52,S,Friday,New York
2019-10-26,10,Autumn,15.23,3.02,14.2,6.41,0.44,0.07,Cloudy,1.66,84,992.72,7.01,3,1,0,0,19.08,9.64,16.17,E,Saturday,New York
2019-10-27,10,Autumn,11.53,7.74,12.48,6.77,7.93,0.21,Snow,3.07,62,989.22,8.06,7,0,0,1,34.38,3.74,19.78,E,Sunday,New York
2019-10-28,10,Autumn,3.61,2.82,13.62,1.47,6.81,2.76,Sunny,2.67,41,1007.89,3.47,2,1,1,0,0.38,6.65,27.57,N,Monday,New York
2019-10-29,10,Autumn,17.3,4.03,1.38,1.7,7.49,2.96,Sunny,2.46,21,983.16,5.81,9,1,1,1,5.49,5.51,28.22,NW,Tuesday,New York
2019-10-30,10,Autumn,17.79,4.99,12.26,2.86,8.43,0.43,Snow,12.45,86,1000.93,8.96,5,1,1,1,24.37,3.15,9.62,NE,Wednesday,New York
2019-10-31,10,Autumn,18.42,4.97,11.24,0.44,3.8,1.05,Cloudy,25.98,66,983.42,9.26,8,1,0,0,35.36,1.13,1.55,N,Thursday,New York
2019-11-01,11,Autumn,2.64,2.98,0.74,7.28,7.98,1.8,Snow,27.75,43,982.5,0.01,9,0,0,0,23.25,1.0,5.07,W,Friday,New York
2019-11-02,11,Autumn,9.81,1.27,13.49,2.4,6.7,4.59,Cloudy,20.34,97,995.06,9.17,3,1,1,1,28.04,8.74,8.64,N,Saturday,New York
2019-11-03,11,Autumn,5.78,9.67,11.56,7.88,7.4,4.75,Cloudy,28.12,80,1000.16,1.45,2,1,1,1,5.81,2.47,15.3,SE,Sunday,New York
2019-11-04,11,Autumn,15.81,0.77,13.91,3.32,6.24,0.38,Rain,20.95,35,1018.53,2.87,0,1,0,1,18.42,7.38,2.65,W,Monday,New York
2019-11-05,11,Autumn,7.72,5.83,9.93,1.64,4.52,2.71,Cloudy,21.9,53,1003.35,1.91,4,1,0,0,34.91,8.32,8.76,SW,Tuesday,New York
2019-11-06,11,Autumn,13.19,2.46,4.63,5.22,8.42,2.78,Fog,22.23,73,985.13,1.73,8,1,1,0,33.91,8.73,14.9,N,Wednesday,New York
2019-11-07,11,Autumn,19.01,3.23,8.9,4.56,0.24,3.29,Rain,3.49,61,1017.07,0.27,0,1,0,1,23.45,4.82,25.09,W,Thursday,New York
2019-11-08,11,Autumn,0.34,4.5,6.59,3.12,3.61,2.34,Sunny,6.15,51,980.36,8.82,2,0,1,1,16.23,5.3,25.39,E,Friday,New York
2019-11-09,11,Autumn,3.83,5.4,2.51,3.89,6.85,3.44,Sunny,25.05,30,998.99,1.26,9,0,1,1,31.76,5.6,10.31,NW,Saturday,New York
2019-11-10,11,Autumn,5.11,7.85,11.46,1.89,3.31,3.22,Rain,26.86,41,1012.59,6.39,5,1,1,1,20.96,6.77,14.73,SE,Sunday,New York
2019-11-11,11,Autumn,12.81,8.93,8.72,4.29,1.32,0.13,Cloudy,0.13,94,1012.52,2.43,5,0,1,1,0.91,9.05,20.1,E,Monday,New York
2019-11-12,11,Autumn,11.6,6.85,7.48,0.71,5.66,3.92,Fog,9.15,84,992.5,7.39,4,0,0,1,33.99,1.32,20.9,W,Tuesday,New York
2019-11-13,11,Autumn,3.27,6.33,9.99,4.3,9.41,1.69,Rain,20.87,30,1002.29,6.35,0,1,1,1,23.55,6.16,12.41,E,Wednesday,New York
2019-11-14,11,Autumn,3.21,0.46,8.19,2.92,1.74,0.41,Rain,29.9,79,1007.09,2.06,1,0,0,1,17.48,1.39,6.31,SW,Thursday,New York
